DISP_DATE,ORIG_PROV_CODE,ORIG_PROV_NAME,ORIG_DIST_CODE,ORIG_DIST_NAME,DISP_PROV_CODE,DISP_PROV_NAME,DISP_DIST_CODE,DISP_DIST_NAME,DISP_IND,DISP_FAM,DISP_ADULT_MALE,DISP_ADULT_FEMALE,DISP_CHILDREN_U18
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,77,11,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,1862,266,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,1008,144,,,
10-08-18,11,Ghazni,1101,Ghazni,33,Kandahar,3301,Kandahar / Dand,12,2,1,2,9
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,756,108,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,84,12,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,399,57,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,763,109,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,1218,174,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,259,37,,,
10-08-18,13,Kunar,1314,Nurgal,13,Kunar,1309,Khaskunar,6,1,1,1,4
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,147,21,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,2044,292,,,
10-08-18,11,Ghazni,1101,Ghazni,11,Ghazni,1101,Ghazni,4424,632,,,
11-08-18,11,Ghazni,1101,Ghazni,1,Kabul,101,Kabul,476,68,,,
12-08-18,13,Kunar,1307,Dara-e-Pech,13,Kunar,1304,Sarkani,34,5,7,6,25
13-08-18,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,30,5,,,
13-08-18,4,Wardak,405,Daymirdad,4,Wardak,401,Maydanshahr,140,20,,,
13-08-18,13,Kunar,1311,Barkunar,13,Kunar,1303,Narang,18,2,2,2,14
14-08-18,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,50,9,,,
14-08-18,13,Kunar,1315,Nari,13,Kunar,1305,Marawara,8,1,2,2,4
15-08-18,23,Uruzgan,2301,Tirinkot,23,Uruzgan,2301,Tirinkot,1570,212,477,420,673
15-08-18,30,Hirat,3015,Shindand,30,Hirat,3001,Hirat,35,5,,,
15-08-18,11,Ghazni,1101,Ghazni,33,Kandahar,3301,Kandahar / Dand,6,1,1,1,4
15-08-18,5,Logar,504,Barakibarak,1,Kabul,101,Kabul,210,30,,,
15-08-18,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,115,23,,,
15-08-18,29,Badghis,2904,Qadis,30,Hirat,3001,Hirat,84,12,,,
15-08-18,32,Hilmand,3203,Nad-e-Ali / Marja,33,Kandahar,3301,Kandahar / Dand,75,12,7,9,59
15-08-18,4,Wardak,402,Jalrez,1,Kabul,101,Kabul,42,6,,,
17-08-18,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,15,2,,,
17-08-18,19,Samangan,1906,Khuram Wa Sarbagh,1,Kabul,101,Kabul,35,5,,,
18-08-18,31,Farah,3104,KHak-e-Safed,31,Farah,3101,Farah,36,6,,,
18-08-18,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,97,15,,,
18-08-18,31,Farah,3101,Farah,31,Farah,3101,Farah,81,15,,,
18-08-18,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,5,1,,,
18-08-18,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,354,56,,,
20-08-18,11,Ghazni,1101,Ghazni,22,Daykundi,2209,Miramor,350,50,,,
20-08-18,23,Uruzgan,2304,Dehrawud,33,Kandahar,3301,Kandahar / Dand,33,5,4,6,23
20-08-18,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,193,28,,,
20-08-18,23,Uruzgan,2301,Tirinkot,33,Kandahar,3301,Kandahar / Dand,45,6,8,11,26
20-08-18,11,Ghazni,1101,Ghazni,22,Daykundi,2209,Miramor,1610,230,,,
20-08-18,13,Kunar,1310,Dangam,3,Parwan,304,Bagram,175,25,,,
22-08-18,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,14,2,,,
22-08-18,28,Faryab,2810,Dawlatabad,27,Jawzjan,2701,Shiberghan,1365,195,,,
23-08-18,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,105,15,,,
23-08-18,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,70,10,,,
23-08-18,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,14,2,,,
25-08-18,15,Badakhshan,1504,Arghanjkhwa,15,Badakhshan,1501,Fayzabad,147,21,,,
25-08-18,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,105,15,,,
25-08-18,33,Kandahar,3307,Khakrez,33,Kandahar,3301,Kandahar / Dand,98,17,13,19,66
26-08-18,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,70,10,,,
27-08-18,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,56,8,,,
27-08-18,16,Takhar,1614,Khwajaghar,16,Takhar,1613,Dasht-e-Qala,273,39,,,
28-08-18,33,Kandahar,3306,Shahwalikot,33,Kandahar,3301,Kandahar / Dand,74,12,14,14,46
29-08-18,32,Hilmand,3210,Kajaki,32,Hilmand,3201,Lashkargah,7,1,1,1,5
29-08-18,32,Hilmand,3209,Garmser,32,Hilmand,3201,Lashkargah,34,5,5,7,22
29-08-18,33,Kandahar,3309,Reg,32,Hilmand,3201,Lashkargah,10,1,1,1,8
29-08-18,23,Uruzgan,2303,Shahid-e-Hassas,32,Hilmand,3201,Lashkargah,7,1,1,1,5
29-08-18,32,Hilmand,3201,Lashkargah,32,Hilmand,3201,Lashkargah,140,17,31,33,76
29-08-18,32,Hilmand,3203,Nad-e-Ali / Marja,32,Hilmand,3201,Lashkargah,817,114,125,145,547
29-08-18,32,Hilmand,3202,Nahr-e-Saraj,32,Hilmand,3201,Lashkargah,18,3,3,4,11
29-08-18,32,Hilmand,3204,Nawa-e-Barakzaiy,32,Hilmand,3201,Lashkargah,170,24,30,29,111
30-08-18,17,Kunduz,1702,Emamsaheb,17,Kunduz,1701,Kunduz,1470,210,,,
01-09-18,2,Kapisa,205,Tagab,3,Parwan,301,Charikar,105,15,,,
01-09-18,7,Laghman,704,Alingar,7,Laghman,701,Mehtarlam / Bad Pash,46,9,9,9,28
01-09-18,4,Wardak,402,Jalrez,4,Wardak,408,Markaz-e-Behsud,56,8,,,
02-09-18,31,Farah,3111,Anardara,31,Farah,3101,Farah,38,6,,,
02-09-18,32,Hilmand,3203,Nad-e-Ali / Marja,32,Hilmand,3203,Nad-e-Ali / Marja,852,128,119,126,607
05-09-18,29,Badghis,2905,Jawand,30,Hirat,3001,Hirat,60,12,,,
05-09-18,31,Farah,3111,Anardara,30,Hirat,3001,Hirat,20,4,,,
05-09-18,9,Baghlan,902,Baghlan-e-Jadid,9,Baghlan,901,Pul-e-Khumri,1799,257,,,
05-09-18,29,Badghis,2904,Qadis,30,Hirat,3001,Hirat,40,8,,,
05-09-18,21,Ghor,2109,Tolak,21,Ghor,2101,Chaghcharan,175,25,,,
05-09-18,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,126,18,,,
05-09-18,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,245,35,,,
05-09-18,29,Badghis,2901,Qala-e-Naw,30,Hirat,3001,Hirat,30,6,,,
05-09-18,28,Faryab,2805,Almar,30,Hirat,3001,Hirat,5,1,,,
05-09-18,11,Ghazni,1114,Muqur,24,Zabul,2401,Qalat,33,5,13,14,6
05-09-18,24,Zabul,2402,Arghandab,24,Zabul,2401,Qalat,54,7,25,25,4
05-09-18,24,Zabul,2406,Shahjoy,24,Zabul,2401,Qalat,75,10,29,36,10
05-09-18,24,Zabul,2411,Nawbahar,24,Zabul,2401,Qalat,81,14,30,39,12
06-09-18,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,88,16,,,
07-09-18,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,42,6,,,
07-09-18,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,56,8,,,
08-09-18,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,55,10,,,
09-09-18,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,226,41,,,
10-09-18,28,Faryab,2805,Almar,18,Balkh,1802,Nahr-e-Shahi,1050,150,,,
10-09-18,16,Takhar,1614,Khwajaghar,16,Takhar,1601,Taloqan,742,106,,,
10-09-18,7,Laghman,705,Dawlatshah,3,Parwan,301,Charikar,63,9,,,
10-09-18,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,98,14,,,
10-09-18,2,Kapisa,206,Alasay,2,Kapisa,201,Mahmud-e-Raqi,70,10,,,
10-09-18,25,Paktika,2518,Dila,26,Khost,2601,Khost (Matun),161,23,,,
10-09-18,20,Sar-e-Pul,2001,Sar-e-Pul,20,Sar-e-Pul,2001,Sar-e-Pul,231,33,,,
10-09-18,9,Baghlan,902,Baghlan-e-Jadid,9,Baghlan,902,Baghlan-e-Jadid,1659,237,,,
10-09-18,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,39,7,,,
10-09-18,16,Takhar,1614,Khwajaghar,16,Takhar,1601,Taloqan,1183,169,,,
12-09-18,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,826,118,,,
12-09-18,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,195,31,,,
13-09-18,21,Ghor,2105,Shahrak,21,Ghor,2105,Shahrak,549,81,,,
13-09-18,21,Ghor,2105,Shahrak,21,Ghor,2105,Shahrak,185,35,,,
13-09-18,31,Farah,3102,Bakwa,31,Farah,3101,Farah,24,3,,,
14-09-18,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,286,48,,,
14-09-18,20,Sar-e-Pul,2003,Kohestanat,20,Sar-e-Pul,2001,Sar-e-Pul,231,33,,,
15-09-18,31,Farah,3101,Farah,31,Farah,3101,Farah,143,23,,,
15-09-18,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,240,40,,,
15-09-18,30,Hirat,3015,Shindand,30,Hirat,3001,Hirat,105,15,,,
15-09-18,31,Farah,3101,Farah,31,Farah,3101,Farah,205,36,,,
15-09-18,21,Ghor,2109,Tolak,21,Ghor,2101,Chaghcharan,28,4,,,
15-09-18,16,Takhar,1603,Baharak,16,Takhar,1601,Taloqan,1477,211,,,
16-09-18,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,28,4,,,
16-09-18,15,Badakhshan,1504,Arghanjkhwa,15,Badakhshan,1514,Shighnan,427,61,,,
16-09-18,15,Badakhshan,1503,Argo,15,Badakhshan,1501,Fayzabad,175,25,,,
17-09-18,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,14,2,,,
17-09-18,15,Badakhshan,1510,Darayem,15,Badakhshan,1510,Darayem,1386,198,,,
17-09-18,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,39,6,,,
17-09-18,31,Farah,3109,Gulestan,31,Farah,3101,Farah,22,4,,,
18-09-18,2,Kapisa,205,Tagab,2,Kapisa,201,Mahmud-e-Raqi,35,5,,,
18-09-18,28,Faryab,2802,Khwajasabzposh,21,Ghor,2101,Chaghcharan,84,12,,,
18-09-18,30,Hirat,3003,Kushk,30,Hirat,3001,Hirat,56,8,,,
18-09-18,21,Ghor,2105,Shahrak,30,Hirat,3001,Hirat,735,105,,,
18-09-18,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,70,10,,,
18-09-18,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,77,11,,,
19-09-18,29,Badghis,2904,Qadis,30,Hirat,3001,Hirat,63,9,,,
19-09-18,31,Farah,3110,Purchaman,31,Farah,3101,Farah,25,5,,,
19-09-18,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,32,5,,,
19-09-18,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,28,4,,,
19-09-18,21,Ghor,2103,DoLayna,30,Hirat,3001,Hirat,665,95,,,
19-09-18,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,105,15,,,
20-09-18,21,Ghor,2109,Tolak,30,Hirat,3001,Hirat,560,80,,,
20-09-18,21,Ghor,2110,Saghar,30,Hirat,3001,Hirat,658,94,,,
20-09-18,2,Kapisa,202,Nejrab,2,Kapisa,207,Hisa-e-Awal-e-Kohestan,35,5,,,
20-09-18,31,Farah,3101,Farah,31,Farah,3101,Farah,50,8,,,
20-09-18,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,175,25,,,
20-09-18,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,58,9,,,
21-09-18,2,Kapisa,205,Tagab,2,Kapisa,205,Tagab,2100,300,,,
21-09-18,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,105,15,,,
22-09-18,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,91,13,,,
22-09-18,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,70,10,,,
24-09-18,31,Farah,3110,Purchaman,31,Farah,3101,Farah,13,2,,,
24-09-18,17,Kunduz,1704,Chardarah,17,Kunduz,1701,Kunduz,2527,361,,,
24-09-18,17,Kunduz,1704,Chardarah,17,Kunduz,1701,Kunduz,2331,333,,,
25-09-18,28,Faryab,2810,Dawlatabad,18,Balkh,1802,Nahr-e-Shahi,952,136,,,
25-09-18,12,Paktya,1207,Lija Ahmad Khel / Laja Mangel,26,Khost,2601,Khost (Matun),189,27,,,
26-09-18,20,Sar-e-Pul,2007,Sancharak,20,Sar-e-Pul,2001,Sar-e-Pul,1449,207,,,
26-09-18,20,Sar-e-Pul,2007,Sancharak,20,Sar-e-Pul,2007,sancharak,1218,174,,,
26-09-18,20,Sar-e-Pul,2007,Sancharak,20,Sar-e-Pul,2007,sancharak,259,37,,,
26-09-18,20,Sar-e-Pul,2001,Sar-e-Pul,20,Sar-e-Pul,2001,Sar-e-Pul,413,59,,,
26-09-18,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,115,18,,,
26-09-18,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,16,3,,,
29-09-18,7,Laghman,702,Alishang,7,Laghman,701,Mehtarlam / Bad Pash,41,7,9,9,23
29-09-18,31,Farah,3109,Gulestan,31,Farah,3101,Farah,100,16,,,
29-09-18,7,Laghman,704,Alingar,7,Laghman,701,Mehtarlam / Bad Pash,17,3,4,4,9
01-10-18,23,Uruzgan,2304,Dehrawud,33,Kandahar,3301,Kandahar / Dand,170,24,33,37,100
01-10-18,24,Zabul,2403,Mizan,33,Kandahar,3301,Kandahar / Dand,10,1,1,1,8
01-10-18,23,Uruzgan,2303,Shahid-e-Hassas,33,Kandahar,3301,Kandahar / Dand,49,6,7,11,31
01-10-18,32,Hilmand,3213,Deh-e-Shu,33,Kandahar,3301,Kandahar / Dand,14,2,2,2,10
01-10-18,24,Zabul,2402,Arghandab,33,Kandahar,3301,Kandahar / Dand,6,1,1,1,4
01-10-18,23,Uruzgan,2301,Tirinkot,33,Kandahar,3301,Kandahar / Dand,48,7,7,10,31
01-10-18,32,Hilmand,3201,Lashkargah,33,Kandahar,3301,Kandahar / Dand,8,1,1,1,6
01-10-18,33,Kandahar,3307,Khakrez,33,Kandahar,3301,Kandahar / Dand,59,7,6,14,39
01-10-18,32,Hilmand,3203,Nad-e-Ali / Marja,33,Kandahar,3301,Kandahar / Dand,108,14,10,25,73
01-10-18,33,Kandahar,3306,Shahwalikot,33,Kandahar,3301,Kandahar / Dand,22,3,3,7,12
01-10-18,33,Kandahar,3314,Nesh,33,Kandahar,3301,Kandahar / Dand,41,5,6,6,29
01-10-18,23,Uruzgan,2302,Chora / Chinarto,33,Kandahar,3301,Kandahar / Dand,75,10,10,19,46
01-10-18,33,Kandahar,3315,Ghorak,33,Kandahar,3301,Kandahar / Dand,31,4,4,4,23
01-10-18,32,Hilmand,3205,Sangin,33,Kandahar,3301,Kandahar / Dand,93,14,12,16,65
01-10-18,32,Hilmand,3210,Kajaki,33,Kandahar,3301,Kandahar / Dand,6,1,1,1,4
03-10-18,13,Kunar,1302,Watapur,13,Kunar,1301,Asadabad,770,123,123,130,519
03-10-18,13,Kunar,1302,Watapur,13,Kunar,1302,Watapur,517,81,78,87,352
05-10-18,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,52,7,,,
06-10-18,13,Kunar,1306,Shigal Wa Sheltan,14,Nuristan,1405,Wama,63,9,,,
06-10-18,13,Kunar,1313,Chapadara,14,Nuristan,1405,Wama,28,4,,,
06-10-18,31,Farah,3110,Purchaman,31,Farah,3101,Farah,35,6,,,
06-10-18,7,Laghman,704,Alingar,14,Nuristan,1405,Wama,70,10,,,
07-10-18,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,58,9,,,
08-10-18,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,63,9,,,
08-10-18,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,49,7,,,
08-10-18,28,Faryab,,,28,Faryab,2801,Maymana,35,5,,,
08-10-18,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,567,81,,,
08-10-18,28,Faryab,2810,Dawlatabad,28,Faryab,2811,Andkhoy,329,47,,,
08-10-18,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,392,56,,,
08-10-18,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,175,25,,,
08-10-18,28,Faryab,2809,Bilcheragh,28,Faryab,2801,Maymana,49,7,,,
08-10-18,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,231,33,,,
09-10-18,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,82,17,,,
10-10-18,20,Sar-e-Pul,2002,Sayad,20,Sar-e-Pul,2001,Sar-e-Pul,553,79,,,
11-10-18,15,Badakhshan,1526,Koran Wa Monjan,14,Nuristan,1401,Poruns,6,2,1,1,4
11-10-18,13,Kunar,1313,Chapadara,14,Nuristan,1401,Poruns,16,2,2,2,12
12-10-18,6,Nangarhar,611,Sherzad,6,Nangarhar,602,Behsud,108,17,11,18,108
13-10-18,23,Uruzgan,2301,Tirinkot,23,Uruzgan,2301,Tirinkot,581,70,117,98,366
13-10-18,33,Kandahar,3314,Nesh,23,Uruzgan,2301,Tirinkot,43,4,7,12,24
13-10-18,23,Uruzgan,2304,Dehrawud,23,Uruzgan,2301,Tirinkot,7,1,0,2,5
13-10-18,23,Uruzgan,2303,Shahid-e-Hassas,23,Uruzgan,2301,Tirinkot,2,1,0,1,1
13-10-18,23,Uruzgan,2305,Khasuruzgan,23,Uruzgan,2301,Tirinkot,59,7,11,8,40
14-10-18,6,Nangarhar,604,Khogyani,6,Nangarhar,601,Jalalabad,198,16,27,32,126
15-10-18,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,50,10,,,
15-10-18,26,Khost,2611,Spera,26,Khost,2601,Khost (Matun),315,45,,,
15-10-18,20,Sar-e-Pul,2007,Sancharak,18,Balkh,1802,Nahr-e-Shahi,1246,178,,,
15-10-18,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,40,8,,,
16-10-18,6,Nangarhar,611,Sherzad,6,Nangarhar,603,Surkhrod,199,35,25,26,199
19-10-18,17,Kunduz,1702,Emamsaheb,17,Kunduz,1702,Emamsaheb,679,97,,,
20-10-18,9,Baghlan,902,Baghlan-e-Jadid,9,Baghlan,902,Baghlan-e-Jadid,1841,263,,,
20-10-18,13,Kunar,1302,Watapur,13,Kunar,1302,Watapur,245,46,45,45,155
20-10-18,13,Kunar,1302,Watapur,13,Kunar,1301,Asadabad,385,70,75,76,234
25-10-18,28,Faryab,2809,Bilcheragh,27,Jawzjan,2701,Shiberghan,168,24,,,
25-10-18,28,Faryab,2804,Shirintagab,27,Jawzjan,2701,Shiberghan,448,64,,,
25-10-18,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,190,26,,,
25-10-18,27,Jawzjan,2704,Qushtepa,27,Jawzjan,2701,Shiberghan,511,73,,,
25-10-18,20,Sar-e-Pul,2007,Sancharak,27,Jawzjan,2701,Shiberghan,98,14,,,
25-10-18,28,Faryab,2810,Dawlatabad,27,Jawzjan,2701,Shiberghan,126,18,,,
25-10-18,21,Ghor,2103,DoLayna,21,Ghor,2103,DoLayna,532,88,,,
25-10-18,28,Faryab,2802,Khwajasabzposh,27,Jawzjan,2701,Shiberghan,42,6,,,
25-10-18,20,Sar-e-Pul,2002,Sayad,27,Jawzjan,2701,Shiberghan,35,5,,,
28-10-18,15,Badakhshan,1504,Arghanjkhwa,15,Badakhshan,1501,Fayzabad,140,20,,,
28-10-18,7,Laghman,704,Alingar,7,Laghman,701,Mehtarlam / Bad Pash,350,50,,,
30-10-18,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,162,27,,,
31-10-18,28,Faryab,2805,Almar,21,Ghor,2101,Chaghcharan,12,2,,,
01-11-18,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,72,12,,,
01-11-18,11,Ghazni,1113,Jaghuri,11,Ghazni,1101,Ghazni,626,102,,,
01-11-18,11,Ghazni,1117,Malestan,10,Bamyan,1001,Bamyan,955,201,171,36,548
01-11-18,11,Ghazni,1117,Malestan,10,Bamyan,1001,Bamyan,600,126,93,141,366
01-11-18,11,Ghazni,1117,Malestan,10,Bamyan,1001,Bamyan,404,81,61,85,258
01-11-18,28,Faryab,2810,Dawlatabad,18,Balkh,1802,Nahr-e-Shahi,1729,247,,,
01-11-18,11,Ghazni,1117,Malestan,11,Ghazni,1101,Ghazni,775,118,,,
01-11-18,11,Ghazni,1117,Malestan,10,Bamyan,1001,Bamyan,455,82,70,106,279
02-11-18,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,12,2,,,
03-11-18,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,30,5,,,
04-11-18,21,Ghor,2109,Tolak,21,Ghor,2101,Chaghcharan,30,5,,,
05-11-18,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,30,5,,,
06-11-18,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,30,5,,,
07-11-18,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,448,64,,,
08-11-18,6,Nangarhar,604,Khogyani,6,Nangarhar,604,Khogyani,197,25,30,32,135
08-11-18,16,Takhar,1614,Khwajaghar,16,Takhar,1601,Taloqan,364,52,,,
08-11-18,17,Kunduz,1707,Dasht-e-Archi,16,Takhar,1614,Khwajaghar,1463,209,,,
10-11-18,17,Kunduz,1707,Dasht-e-Archi,17,Kunduz,1701,Kunduz,546,78,,,
11-11-18,15,Badakhshan,1520,Yamgan,15,Badakhshan,1501,Fayzabad,252,36,,,
16-11-18,11,Ghazni,1113,Jaghuri,24,Zabul,2401,Qalat,14,2,4,4,6
16-11-18,11,Ghazni,1117,Malestan,24,Zabul,2401,Qalat,14,2,3,4,7
16-11-18,24,Zabul,2403,Mizan,24,Zabul,2401,Qalat,131,18,30,28,73
20-11-18,11,Ghazni,1113,Jaghuri,33,Kandahar,3301,Kandahar / Dand,77,11,,,
